,path,age
1091,common_voice_pl_35727791.mp3,fifties
1096,common_voice_pl_20633506.mp3,twenties
1104,common_voice_pl_20651423.mp3,twenties
1105,common_voice_pl_20651424.mp3,twenties
1108,common_voice_pl_20612265.mp3,fourties
1218,common_voice_pl_20774282.mp3,fourties
1220,common_voice_pl_20774284.mp3,fourties
1302,common_voice_pl_23651459.mp3,fourties
1303,common_voice_pl_23651460.mp3,fourties
1304,common_voice_pl_23651461.mp3,fourties
1336,common_voice_pl_23809140.mp3,fourties
1337,common_voice_pl_23809141.mp3,fourties
1338,common_voice_pl_24776903.mp3,fourties
1339,common_voice_pl_24776904.mp3,fourties
1340,common_voice_pl_24776905.mp3,fourties
1360,common_voice_pl_20607345.mp3,twenties
1361,common_voice_pl_20607347.mp3,twenties
1388,common_voice_pl_20607140.mp3,thirties
1389,common_voice_pl_20607152.mp3,thirties
1411,common_voice_pl_20606344.mp3,twenties
1413,common_voice_pl_20606349.mp3,twenties
1443,common_voice_pl_43574407.mp3,thirties
1444,common_voice_pl_43574412.mp3,thirties
1445,common_voice_pl_43574415.mp3,thirties
1475,common_voice_pl_26128519.mp3,thirties
1477,common_voice_pl_26128523.mp3,thirties
1531,common_voice_pl_20775058.mp3,thirties
1724,common_voice_pl_20837180.mp3,thirties
1730,common_voice_pl_20648449.mp3,twenties
1732,common_voice_pl_20648451.mp3,twenties
1938,common_voice_pl_21189446.mp3,fourties
1939,common_voice_pl_21189449.mp3,fourties
1940,common_voice_pl_21189450.mp3,fourties
1941,common_voice_pl_21189452.mp3,fourties
2002,common_voice_pl_21170682.mp3,twenties
2003,common_voice_pl_21170684.mp3,twenties
2035,common_voice_pl_20610475.mp3,twenties
2036,common_voice_pl_20610476.mp3,twenties
2037,common_voice_pl_20610478.mp3,twenties
2038,common_voice_pl_40429788.mp3,thirties
2039,common_voice_pl_40429790.mp3,thirties
2041,common_voice_pl_40429792.mp3,thirties
2089,common_voice_pl_39597731.mp3,sixties+
2209,common_voice_pl_38987305.mp3,thirties
2212,common_voice_pl_38987308.mp3,thirties
2281,common_voice_pl_36080070.mp3,thirties
2284,common_voice_pl_36080073.mp3,thirties
2390,common_voice_pl_20868490.mp3,teens
2498,common_voice_pl_20646599.mp3,fourties
2499,common_voice_pl_20646600.mp3,fourties
2566,common_voice_pl_20773698.mp3,twenties
2568,common_voice_pl_20773700.mp3,twenties
2569,common_voice_pl_20773701.mp3,twenties
2667,common_voice_pl_20620742.mp3,thirties
2783,common_voice_pl_20679696.mp3,twenties
2784,common_voice_pl_20679697.mp3,twenties
2809,common_voice_pl_20623396.mp3,thirties
2877,common_voice_pl_20619349.mp3,twenties
2889,common_voice_pl_27139459.mp3,twenties
2890,common_voice_pl_27139460.mp3,twenties
2901,common_voice_pl_25121164.mp3,teens
2903,common_voice_pl_25121166.mp3,teens
2904,common_voice_pl_25121167.mp3,teens
2905,common_voice_pl_25121168.mp3,teens
2956,common_voice_pl_20815161.mp3,twenties
2959,common_voice_pl_20815164.mp3,twenties
2960,common_voice_pl_20815165.mp3,twenties
3003,common_voice_pl_21101935.mp3,twenties
3019,common_voice_pl_20640305.mp3,thirties
3021,common_voice_pl_24583487.mp3,thirties
3022,common_voice_pl_24583488.mp3,thirties
3023,common_voice_pl_24583489.mp3,thirties
3107,common_voice_pl_20615995.mp3,fourties
3109,common_voice_pl_20615999.mp3,fourties
3110,common_voice_pl_20616001.mp3,fourties
3146,common_voice_pl_26791670.mp3,thirties
3148,common_voice_pl_26791672.mp3,thirties
3149,common_voice_pl_26791673.mp3,thirties
3166,common_voice_pl_20615640.mp3,thirties
3167,common_voice_pl_20615646.mp3,thirties
3168,common_voice_pl_20615650.mp3,thirties
3170,common_voice_pl_20615656.mp3,thirties
3226,common_voice_pl_27381394.mp3,thirties
3227,common_voice_pl_27381395.mp3,thirties
3230,common_voice_pl_27381398.mp3,thirties
3246,common_voice_pl_25749757.mp3,fourties
3248,common_voice_pl_25749759.mp3,fourties
3250,common_voice_pl_25749764.mp3,fourties
3257,common_voice_pl_26864634.mp3,thirties
3260,common_voice_pl_26864637.mp3,thirties
3262,common_voice_pl_21445312.mp3,twenties
3264,common_voice_pl_21445314.mp3,twenties
3277,common_voice_pl_20614592.mp3,thirties
3278,common_voice_pl_20614595.mp3,thirties
3279,common_voice_pl_20614598.mp3,thirties
3280,common_voice_pl_20614599.mp3,thirties
3411,common_voice_pl_20639655.mp3,thirties
3412,common_voice_pl_20639656.mp3,thirties
3413,common_voice_pl_20639657.mp3,thirties
3427,common_voice_pl_20616781.mp3,twenties
3430,common_voice_pl_20616784.mp3,twenties
3510,common_voice_pl_43396312.mp3,fourties
3528,common_voice_pl_20604970.mp3,twenties
3529,common_voice_pl_20604971.mp3,twenties
3530,common_voice_pl_20604972.mp3,twenties
3576,common_voice_pl_22790544.mp3,thirties
3578,common_voice_pl_22790546.mp3,thirties
3613,common_voice_pl_20615805.mp3,fourties
3614,common_voice_pl_20615806.mp3,fourties
3781,common_voice_pl_22929672.mp3,fourties
3783,common_voice_pl_22929676.mp3,fourties
3784,common_voice_pl_22929690.mp3,fourties
3785,common_voice_pl_22929694.mp3,fourties
3801,common_voice_pl_20614340.mp3,twenties
3804,common_voice_pl_20614343.mp3,twenties
3816,common_voice_pl_20690870.mp3,thirties
3817,common_voice_pl_20690871.mp3,thirties
3818,common_voice_pl_20690872.mp3,thirties
3820,common_voice_pl_20690874.mp3,thirties
3907,common_voice_pl_21358279.mp3,thirties
3908,common_voice_pl_21358280.mp3,thirties
3910,common_voice_pl_21358282.mp3,thirties
3911,common_voice_pl_20610280.mp3,twenties
3912,common_voice_pl_20610281.mp3,twenties
3913,common_voice_pl_20610282.mp3,twenties
3915,common_voice_pl_20610284.mp3,twenties
3999,common_voice_pl_26193579.mp3,thirties
4000,common_voice_pl_26193580.mp3,thirties
4052,common_voice_pl_22202247.mp3,twenties
4053,common_voice_pl_22202251.mp3,twenties
4055,common_voice_pl_22202262.mp3,twenties
4278,common_voice_pl_20658657.mp3,twenties
4279,common_voice_pl_20658658.mp3,twenties
4284,common_voice_pl_20773312.mp3,thirties
4285,common_voice_pl_20773313.mp3,thirties
4337,common_voice_pl_20604468.mp3,thirties
4338,common_voice_pl_20604470.mp3,thirties
4340,common_voice_pl_20604475.mp3,thirties
4392,common_voice_pl_20605850.mp3,thirties
4421,common_voice_pl_20608082.mp3,twenties
4422,common_voice_pl_20608083.mp3,twenties
4425,common_voice_pl_20608086.mp3,twenties
4441,common_voice_pl_20609642.mp3,twenties
4442,common_voice_pl_20609644.mp3,twenties
4446,common_voice_pl_20622368.mp3,thirties
4447,common_voice_pl_20622370.mp3,thirties
4448,common_voice_pl_20622373.mp3,thirties
4497,common_voice_pl_20604411.mp3,twenties
4499,common_voice_pl_20604414.mp3,twenties
4538,common_voice_pl_23726410.mp3,twenties
4561,common_voice_pl_36738154.mp3,teens
4616,common_voice_pl_47111976.mp3,fifties
4619,common_voice_pl_47112466.mp3,fifties
4716,common_voice_pl_20616855.mp3,twenties
4717,common_voice_pl_20616859.mp3,twenties
4719,common_voice_pl_20616864.mp3,twenties
4776,common_voice_pl_37576902.mp3,twenties
4777,common_voice_pl_37576903.mp3,twenties
4779,common_voice_pl_37576905.mp3,twenties
4836,common_voice_pl_20607240.mp3,twenties
4838,common_voice_pl_20607243.mp3,twenties
4840,common_voice_pl_20607246.mp3,twenties
4846,common_voice_pl_20820965.mp3,thirties
4847,common_voice_pl_20820966.mp3,thirties
4848,common_voice_pl_20820967.mp3,thirties
4849,common_voice_pl_20820968.mp3,thirties
4850,common_voice_pl_20820969.mp3,thirties
4856,common_voice_pl_20605039.mp3,thirties
4857,common_voice_pl_20605041.mp3,thirties
4858,common_voice_pl_20605043.mp3,thirties
4859,common_voice_pl_20605045.mp3,thirties
4860,common_voice_pl_20605047.mp3,thirties
4881,common_voice_pl_20614879.mp3,fourties
4884,common_voice_pl_20614882.mp3,fourties
4885,common_voice_pl_20614883.mp3,fourties
4933,common_voice_pl_20785938.mp3,thirties
4934,common_voice_pl_20785939.mp3,thirties
4935,common_voice_pl_20785940.mp3,thirties
5047,common_voice_pl_40849019.mp3,twenties
5048,common_voice_pl_40849020.mp3,twenties
5049,common_voice_pl_40849021.mp3,twenties
5050,common_voice_pl_40849022.mp3,twenties
5081,common_voice_pl_20658747.mp3,thirties
5084,common_voice_pl_20658750.mp3,thirties
5121,common_voice_pl_20607698.mp3,thirties
5123,common_voice_pl_20607701.mp3,thirties
5125,common_voice_pl_20607704.mp3,thirties
5142,common_voice_pl_28512906.mp3,twenties
5143,common_voice_pl_28512907.mp3,twenties
5144,common_voice_pl_28512908.mp3,twenties
5145,common_voice_pl_28512909.mp3,twenties
5204,common_voice_pl_20632915.mp3,fourties
5205,common_voice_pl_20632916.mp3,fourties
5210,common_voice_pl_20618470.mp3,thirties
5211,common_voice_pl_20627967.mp3,thirties
5212,common_voice_pl_20627968.mp3,thirties
5214,common_voice_pl_20627970.mp3,thirties
5306,common_voice_pl_21098266.mp3,thirties
5309,common_voice_pl_21098269.mp3,thirties
5310,common_voice_pl_21098270.mp3,thirties
5336,common_voice_pl_23367382.mp3,fifties
5340,common_voice_pl_23367386.mp3,fifties
5449,common_voice_pl_20614674.mp3,thirties
5459,common_voice_pl_32183776.mp3,twenties
5460,common_voice_pl_32183777.mp3,twenties
5486,common_voice_pl_31479548.mp3,twenties
5487,common_voice_pl_31479549.mp3,twenties
5488,common_voice_pl_31479550.mp3,twenties
5489,common_voice_pl_31479551.mp3,twenties
5490,common_voice_pl_31479552.mp3,twenties
5501,common_voice_pl_21768418.mp3,twenties
5502,common_voice_pl_21768419.mp3,twenties
5503,common_voice_pl_21768420.mp3,twenties
5504,common_voice_pl_21768421.mp3,twenties
5505,common_voice_pl_21768422.mp3,twenties
5596,common_voice_pl_20623923.mp3,twenties
5597,common_voice_pl_20623931.mp3,twenties
5599,common_voice_pl_20623940.mp3,twenties
5626,common_voice_pl_20813338.mp3,thirties
5628,common_voice_pl_20813340.mp3,thirties
5630,common_voice_pl_20813342.mp3,thirties
5632,common_voice_pl_20644631.mp3,twenties
5652,common_voice_pl_37868087.mp3,thirties
5653,common_voice_pl_37868088.mp3,thirties
5655,common_voice_pl_37868090.mp3,thirties
5706,common_voice_pl_37163833.mp3,thirties
5707,common_voice_pl_37163834.mp3,thirties
5708,common_voice_pl_37163835.mp3,thirties
5709,common_voice_pl_37163836.mp3,thirties
5710,common_voice_pl_37163837.mp3,thirties
5887,common_voice_pl_20612776.mp3,twenties
5890,common_voice_pl_20612781.mp3,twenties
5942,common_voice_pl_20636834.mp3,twenties
5943,common_voice_pl_20636835.mp3,twenties
5967,common_voice_pl_21106657.mp3,thirties
5969,common_voice_pl_21106659.mp3,thirties
6008,common_voice_pl_20638237.mp3,twenties
6009,common_voice_pl_20638238.mp3,twenties
6015,common_voice_pl_26863505.mp3,thirties
6021,common_voice_pl_25378583.mp3,twenties
6024,common_voice_pl_25378586.mp3,twenties
6025,common_voice_pl_25378587.mp3,twenties
6035,common_voice_pl_33310163.mp3,teens
6146,common_voice_pl_22060851.mp3,thirties
6147,common_voice_pl_22060852.mp3,thirties
6148,common_voice_pl_22060853.mp3,thirties
6149,common_voice_pl_22060854.mp3,thirties
6150,common_voice_pl_22060855.mp3,thirties
6251,common_voice_pl_20647964.mp3,thirties
6306,common_voice_pl_22544211.mp3,teens
6309,common_voice_pl_22544214.mp3,teens
6431,common_voice_pl_25231763.mp3,thirties
6433,common_voice_pl_25231765.mp3,thirties
6434,common_voice_pl_25231767.mp3,thirties
6472,common_voice_pl_20634706.mp3,twenties
6475,common_voice_pl_20634709.mp3,twenties
6512,common_voice_pl_20639666.mp3,twenties
6515,common_voice_pl_20639669.mp3,twenties
6544,common_voice_pl_20660920.mp3,twenties
6545,common_voice_pl_20660921.mp3,twenties
6661,common_voice_pl_41649999.mp3,thirties
6662,common_voice_pl_41650000.mp3,thirties
6663,common_voice_pl_41650001.mp3,thirties
6691,common_voice_pl_20613174.mp3,twenties
6706,common_voice_pl_20608100.mp3,twenties
6707,common_voice_pl_20608102.mp3,twenties
6709,common_voice_pl_20608107.mp3,twenties
6710,common_voice_pl_20608109.mp3,twenties
6720,common_voice_pl_20617103.mp3,twenties
6827,common_voice_pl_20605572.mp3,thirties
6828,common_voice_pl_20612138.mp3,thirties
6829,common_voice_pl_20612139.mp3,thirties
6830,common_voice_pl_20612140.mp3,thirties
6831,common_voice_pl_20612141.mp3,thirties
6832,common_voice_pl_20612142.mp3,thirties
6863,common_voice_pl_20646907.mp3,fourties
6864,common_voice_pl_20646913.mp3,fourties
6865,common_voice_pl_20646924.mp3,fourties
6868,common_voice_pl_20647064.mp3,fourties
6890,common_voice_pl_44968042.mp3,twenties
6891,common_voice_pl_44968435.mp3,twenties
6899,common_voice_pl_42375797.mp3,thirties
6900,common_voice_pl_42375799.mp3,thirties
6902,common_voice_pl_42375803.mp3,thirties
6904,common_voice_pl_42375806.mp3,thirties
6905,common_voice_pl_20603535.mp3,thirties
6908,common_voice_pl_20653268.mp3,thirties
6909,common_voice_pl_20653271.mp3,thirties
6963,common_voice_pl_30708567.mp3,twenties
6965,common_voice_pl_20604569.mp3,twenties
6967,common_voice_pl_20604827.mp3,twenties
6968,common_voice_pl_20604828.mp3,twenties
6969,common_voice_pl_20604829.mp3,twenties
7007,common_voice_pl_24990154.mp3,teens
7008,common_voice_pl_24990155.mp3,teens
7027,common_voice_pl_27046275.mp3,twenties
7028,common_voice_pl_27046277.mp3,twenties
7030,common_voice_pl_27046315.mp3,twenties
7064,common_voice_pl_24981359.mp3,twenties
7098,common_voice_pl_20605618.mp3,thirties
7099,common_voice_pl_20605762.mp3,thirties
7101,common_voice_pl_20605787.mp3,thirties
7113,common_voice_pl_20610921.mp3,twenties
7116,common_voice_pl_20610926.mp3,twenties
7157,common_voice_pl_20604277.mp3,twenties
7159,common_voice_pl_20604304.mp3,twenties
7160,common_voice_pl_20604312.mp3,twenties
7168,common_voice_pl_20640163.mp3,thirties
7169,common_voice_pl_20640165.mp3,thirties
7172,common_voice_pl_20640213.mp3,thirties
7173,common_voice_pl_20640214.mp3,thirties
7257,common_voice_pl_23822095.mp3,teens
7259,common_voice_pl_28723884.mp3,twenties
7260,common_voice_pl_28723885.mp3,twenties
7262,common_voice_pl_28723948.mp3,twenties
7263,common_voice_pl_28723950.mp3,twenties
7317,common_voice_pl_20616258.mp3,thirties
7318,common_voice_pl_20616264.mp3,thirties
7321,common_voice_pl_20616351.mp3,thirties
7371,common_voice_pl_20665492.mp3,twenties
7373,common_voice_pl_20665494.mp3,twenties
7377,common_voice_pl_20665520.mp3,twenties
7379,common_voice_pl_20623212.mp3,twenties
7381,common_voice_pl_20652198.mp3,twenties
7382,common_voice_pl_20652199.mp3,twenties
7384,common_voice_pl_20652201.mp3,twenties
7385,common_voice_pl_20652202.mp3,twenties
7418,common_voice_pl_20625705.mp3,thirties
7419,common_voice_pl_20625708.mp3,thirties
7422,common_voice_pl_20625715.mp3,thirties
7423,common_voice_pl_20625867.mp3,thirties
7425,common_voice_pl_20625874.mp3,thirties
7466,common_voice_pl_20619588.mp3,twenties
7467,common_voice_pl_20619592.mp3,twenties
7468,common_voice_pl_20619596.mp3,twenties
7469,common_voice_pl_20619718.mp3,twenties
7470,common_voice_pl_20619720.mp3,twenties
7472,common_voice_pl_20619722.mp3,twenties
7473,common_voice_pl_20619723.mp3,twenties
7478,common_voice_pl_22740612.mp3,fourties
7546,common_voice_pl_22311853.mp3,twenties
7548,common_voice_pl_22311855.mp3,twenties
7550,common_voice_pl_22311908.mp3,twenties
7551,common_voice_pl_22311909.mp3,twenties
7607,common_voice_pl_29503905.mp3,fourties
7638,common_voice_pl_24454001.mp3,fourties
7639,common_voice_pl_24454003.mp3,fourties
7642,common_voice_pl_21088888.mp3,thirties
7643,common_voice_pl_21088889.mp3,thirties
7644,common_voice_pl_21088890.mp3,thirties
7695,common_voice_pl_39204052.mp3,twenties
7696,common_voice_pl_39204053.mp3,twenties
7697,common_voice_pl_39204055.mp3,twenties
7698,common_voice_pl_39204057.mp3,twenties
7700,common_voice_pl_39204071.mp3,twenties
7702,common_voice_pl_39204074.mp3,twenties
7703,common_voice_pl_39204075.mp3,twenties
7778,common_voice_pl_26945056.mp3,fourties
7782,common_voice_pl_26945249.mp3,fourties
7783,common_voice_pl_26945250.mp3,fourties
7786,common_voice_pl_20773694.mp3,twenties
7787,common_voice_pl_20773696.mp3,twenties
7816,common_voice_pl_20607567.mp3,thirties
7817,common_voice_pl_20618013.mp3,thirties
7818,common_voice_pl_20618016.mp3,thirties
7823,common_voice_pl_20633101.mp3,twenties
7824,common_voice_pl_20633108.mp3,twenties
7826,common_voice_pl_20646739.mp3,twenties
7828,common_voice_pl_20646741.mp3,twenties
7829,common_voice_pl_20646742.mp3,twenties
7866,common_voice_pl_20831599.mp3,twenties
7871,common_voice_pl_20831613.mp3,twenties
7873,common_voice_pl_20831615.mp3,twenties
7874,common_voice_pl_20831617.mp3,twenties
7878,common_voice_pl_20630835.mp3,twenties
7879,common_voice_pl_20630844.mp3,twenties
7880,common_voice_pl_20630914.mp3,twenties
7882,common_voice_pl_20630919.mp3,twenties
7883,common_voice_pl_20630920.mp3,twenties
7949,common_voice_pl_23595869.mp3,twenties
7950,common_voice_pl_23595871.mp3,twenties
7951,common_voice_pl_23595927.mp3,twenties
7952,common_voice_pl_23595928.mp3,twenties
7954,common_voice_pl_23595930.mp3,twenties
7955,common_voice_pl_23595931.mp3,twenties
7989,common_voice_pl_25523994.mp3,fifties
7990,common_voice_pl_25523995.mp3,fifties
7993,common_voice_pl_20790698.mp3,twenties
7994,common_voice_pl_20790699.mp3,twenties
7996,common_voice_pl_20790701.mp3,twenties
7998,common_voice_pl_20790707.mp3,twenties
8000,common_voice_pl_20790710.mp3,twenties
8018,common_voice_pl_20805233.mp3,thirties
8083,common_voice_pl_20618077.mp3,twenties
8084,common_voice_pl_20618080.mp3,twenties
8085,common_voice_pl_20618090.mp3,twenties
8086,common_voice_pl_20618357.mp3,twenties
8088,common_voice_pl_20618364.mp3,twenties
8089,common_voice_pl_20618365.mp3,twenties
8164,common_voice_pl_20772473.mp3,thirties
8165,common_voice_pl_20772474.mp3,thirties
8166,common_voice_pl_20772475.mp3,thirties
8170,common_voice_pl_20772732.mp3,thirties
8171,common_voice_pl_20772733.mp3,thirties
8210,common_voice_pl_20683443.mp3,thirties
8213,common_voice_pl_20683446.mp3,thirties
8214,common_voice_pl_20683447.mp3,thirties
8215,common_voice_pl_20683450.mp3,thirties
8298,common_voice_pl_20662299.mp3,fourties
8299,common_voice_pl_20662300.mp3,fourties
8306,common_voice_pl_20662324.mp3,fourties
8336,common_voice_pl_20624840.mp3,twenties
8337,common_voice_pl_20624843.mp3,twenties
8338,common_voice_pl_20624846.mp3,twenties
8341,common_voice_pl_20624944.mp3,twenties
8342,common_voice_pl_20624951.mp3,twenties
8352,common_voice_pl_20617666.mp3,twenties
8354,common_voice_pl_20617671.mp3,twenties
8355,common_voice_pl_20617672.mp3,twenties
8356,common_voice_pl_20617673.mp3,twenties
8357,common_voice_pl_20618418.mp3,twenties
8358,common_voice_pl_20618419.mp3,twenties
8360,common_voice_pl_20618423.mp3,twenties
8382,common_voice_pl_27266089.mp3,thirties
8386,common_voice_pl_27266149.mp3,thirties
8416,common_voice_pl_20775833.mp3,teens
8417,common_voice_pl_20775835.mp3,teens
8419,common_voice_pl_20775838.mp3,teens
8420,common_voice_pl_20775979.mp3,teens
8421,common_voice_pl_20775980.mp3,teens
8422,common_voice_pl_20775981.mp3,teens
8424,common_voice_pl_20770411.mp3,thirties
8425,common_voice_pl_20770412.mp3,thirties
8426,common_voice_pl_20770413.mp3,thirties
8427,common_voice_pl_20770414.mp3,thirties
8428,common_voice_pl_20770415.mp3,thirties
8431,common_voice_pl_20770424.mp3,thirties
8432,common_voice_pl_20770425.mp3,thirties
8484,common_voice_pl_21160300.mp3,teens
8525,common_voice_pl_20650033.mp3,fourties
8526,common_voice_pl_20650034.mp3,fourties
8531,common_voice_pl_20650075.mp3,fourties
8533,common_voice_pl_22237539.mp3,twenties
8534,common_voice_pl_22237540.mp3,twenties
8536,common_voice_pl_22237542.mp3,twenties
8537,common_voice_pl_22237548.mp3,twenties
8538,common_voice_pl_22237549.mp3,twenties
8540,common_voice_pl_22237551.mp3,twenties
8605,common_voice_pl_25029439.mp3,sixties+
8606,common_voice_pl_25029440.mp3,sixties+
8607,common_voice_pl_25029441.mp3,sixties+
8610,common_voice_pl_25029454.mp3,sixties+
8612,common_voice_pl_25029457.mp3,sixties+
8691,common_voice_pl_25110848.mp3,teens
8692,common_voice_pl_25110849.mp3,teens
8693,common_voice_pl_25110850.mp3,teens
8704,common_voice_pl_20616382.mp3,twenties
8705,common_voice_pl_20616478.mp3,twenties
8708,common_voice_pl_20616484.mp3,twenties
8709,common_voice_pl_20616487.mp3,twenties
8710,common_voice_pl_20616502.mp3,twenties
8711,common_voice_pl_20616505.mp3,twenties
8723,common_voice_pl_20652240.mp3,fourties
8726,common_voice_pl_20652519.mp3,fourties
8729,common_voice_pl_20652522.mp3,fourties
8786,common_voice_pl_20630460.mp3,twenties
8787,common_voice_pl_20630461.mp3,twenties
8813,common_voice_pl_37006648.mp3,twenties
8814,common_voice_pl_37006649.mp3,twenties
8816,common_voice_pl_37006656.mp3,twenties
8817,common_voice_pl_37006657.mp3,twenties
8819,common_voice_pl_37006659.mp3,twenties
8892,common_voice_pl_20663195.mp3,twenties
8894,common_voice_pl_20663197.mp3,twenties
8896,common_voice_pl_20663209.mp3,twenties
8899,common_voice_pl_20663212.mp3,twenties
8961,common_voice_pl_28246432.mp3,thirties
8964,common_voice_pl_28246437.mp3,thirties
8965,common_voice_pl_28246438.mp3,thirties
8967,common_voice_pl_28246455.mp3,thirties
8968,common_voice_pl_28246456.mp3,thirties
8969,common_voice_pl_28246457.mp3,thirties
8970,common_voice_pl_28246458.mp3,thirties
9091,common_voice_pl_25425490.mp3,twenties
9092,common_voice_pl_25425491.mp3,twenties
9093,common_voice_pl_25425492.mp3,twenties
9094,common_voice_pl_25425493.mp3,twenties
9095,common_voice_pl_25425494.mp3,twenties
9097,common_voice_pl_25425504.mp3,twenties
9099,common_voice_pl_25425507.mp3,twenties
9172,common_voice_pl_37328993.mp3,twenties
9173,common_voice_pl_37328994.mp3,twenties
9174,common_voice_pl_37328995.mp3,twenties
9175,common_voice_pl_37328996.mp3,twenties
9176,common_voice_pl_37328997.mp3,twenties
9178,common_voice_pl_37328999.mp3,twenties
9292,common_voice_pl_27999447.mp3,thirties
9293,common_voice_pl_27999448.mp3,thirties
9294,common_voice_pl_27999449.mp3,thirties
9296,common_voice_pl_27999474.mp3,thirties
9298,common_voice_pl_27999476.mp3,thirties
9343,common_voice_pl_29139219.mp3,teens
9344,common_voice_pl_29139221.mp3,teens
9346,common_voice_pl_39716192.mp3,twenties
9347,common_voice_pl_39716193.mp3,twenties
9348,common_voice_pl_39716194.mp3,twenties
9349,common_voice_pl_39716211.mp3,twenties
9350,common_voice_pl_39716214.mp3,twenties
9382,common_voice_pl_21866563.mp3,twenties
9383,common_voice_pl_21866564.mp3,twenties
9384,common_voice_pl_21866565.mp3,twenties
9387,common_voice_pl_21866628.mp3,twenties
9388,common_voice_pl_21866629.mp3,twenties
9389,common_voice_pl_21866630.mp3,twenties
9390,common_voice_pl_21866631.mp3,twenties
9414,common_voice_pl_20775646.mp3,thirties
9416,common_voice_pl_20775761.mp3,thirties
9671,common_voice_pl_21061120.mp3,twenties
9673,common_voice_pl_21061122.mp3,twenties
9675,common_voice_pl_21061124.mp3,twenties
9687,common_voice_pl_28810720.mp3,fourties
9689,common_voice_pl_28810722.mp3,fourties
9690,common_voice_pl_28810723.mp3,fourties
9701,common_voice_pl_21109560.mp3,twenties
9703,common_voice_pl_21109562.mp3,twenties
9704,common_voice_pl_21109563.mp3,twenties
9707,common_voice_pl_21109606.mp3,twenties
9708,common_voice_pl_21109607.mp3,twenties
9711,common_voice_pl_20614524.mp3,twenties
9712,common_voice_pl_20614526.mp3,twenties
9716,common_voice_pl_20614591.mp3,twenties
9717,common_voice_pl_20614593.mp3,twenties
9719,common_voice_pl_20614596.mp3,twenties
9771,common_voice_pl_20638185.mp3,thirties
9773,common_voice_pl_20638187.mp3,thirties
9775,common_voice_pl_20638189.mp3,thirties
9776,common_voice_pl_20638280.mp3,thirties
9778,common_voice_pl_20638282.mp3,thirties
9792,common_voice_pl_20621293.mp3,twenties
9793,common_voice_pl_20621294.mp3,twenties
9794,common_voice_pl_20621295.mp3,twenties
9795,common_voice_pl_20621296.mp3,twenties
9799,common_voice_pl_20621483.mp3,twenties
9800,common_voice_pl_20621484.mp3,twenties
9821,common_voice_pl_22450517.mp3,thirties
9822,common_voice_pl_22450518.mp3,thirties
9823,common_voice_pl_22450521.mp3,thirties
9827,common_voice_pl_22450533.mp3,thirties
9829,common_voice_pl_22450535.mp3,thirties
9841,common_voice_pl_20660179.mp3,twenties
9843,common_voice_pl_20660181.mp3,twenties
9844,common_voice_pl_20660182.mp3,twenties
9845,common_voice_pl_20660184.mp3,twenties
9847,common_voice_pl_20660201.mp3,twenties
9848,common_voice_pl_20660202.mp3,twenties
9850,common_voice_pl_20660205.mp3,twenties
9861,common_voice_pl_38051254.mp3,thirties
9864,common_voice_pl_38051257.mp3,thirties
9865,common_voice_pl_38051258.mp3,thirties
9866,common_voice_pl_38051275.mp3,thirties
9867,common_voice_pl_38051276.mp3,thirties
