,path,age
131,common_voice_pl_37327073.mp3,fourties
136,common_voice_pl_20607345.mp3,twenties
140,common_voice_pl_20607140.mp3,thirties
141,common_voice_pl_20607152.mp3,thirties
146,common_voice_pl_43574407.mp3,thirties
148,common_voice_pl_43574415.mp3,thirties
149,common_voice_pl_26128518.mp3,thirties
150,common_voice_pl_26128519.mp3,thirties
151,common_voice_pl_26128521.mp3,thirties
152,common_voice_pl_26128523.mp3,thirties
154,common_voice_pl_20775058.mp3,thirties
155,common_voice_pl_20775060.mp3,thirties
156,common_voice_pl_20775061.mp3,thirties
158,common_voice_pl_20837178.mp3,thirties
161,common_voice_pl_20648449.mp3,twenties
163,common_voice_pl_20648451.mp3,twenties
164,common_voice_pl_20648453.mp3,twenties
165,common_voice_pl_21189446.mp3,fourties
168,common_voice_pl_21189452.mp3,fourties
169,common_voice_pl_21170682.mp3,twenties
171,common_voice_pl_21170685.mp3,twenties
172,common_voice_pl_21170686.mp3,twenties
177,common_voice_pl_40429788.mp3,thirties
178,common_voice_pl_40429790.mp3,thirties
179,common_voice_pl_40429791.mp3,thirties
180,common_voice_pl_40429792.mp3,thirties
181,common_voice_pl_39597726.mp3,sixties+
182,common_voice_pl_39597727.mp3,sixties+
183,common_voice_pl_39597729.mp3,sixties+
188,common_voice_pl_38987308.mp3,thirties
189,common_voice_pl_36080070.mp3,thirties
192,common_voice_pl_36080073.mp3,thirties
194,common_voice_pl_20868487.mp3,teens
196,common_voice_pl_20868489.mp3,teens
197,common_voice_pl_20868490.mp3,teens
198,common_voice_pl_20646555.mp3,fourties
200,common_voice_pl_20646599.mp3,fourties
202,common_voice_pl_20646602.mp3,fourties
205,common_voice_pl_20773700.mp3,twenties
206,common_voice_pl_20773701.mp3,twenties
207,common_voice_pl_20773703.mp3,twenties
211,common_voice_pl_20620744.mp3,thirties
212,common_voice_pl_20620745.mp3,thirties
213,common_voice_pl_20679694.mp3,twenties
217,common_voice_pl_20679698.mp3,twenties
218,common_voice_pl_20623387.mp3,thirties
219,common_voice_pl_20623390.mp3,thirties
221,common_voice_pl_20623396.mp3,thirties
223,common_voice_pl_20619347.mp3,twenties
225,common_voice_pl_20619352.mp3,twenties
227,common_voice_pl_20619355.mp3,twenties
228,common_voice_pl_27139454.mp3,twenties
229,common_voice_pl_27139455.mp3,twenties
231,common_voice_pl_27139459.mp3,twenties
235,common_voice_pl_25121166.mp3,teens
236,common_voice_pl_25121167.mp3,teens
241,common_voice_pl_20815164.mp3,twenties
243,common_voice_pl_21101933.mp3,twenties
244,common_voice_pl_21101934.mp3,twenties
245,common_voice_pl_21101935.mp3,twenties
247,common_voice_pl_21101937.mp3,twenties
248,common_voice_pl_20640301.mp3,thirties
251,common_voice_pl_20640305.mp3,thirties
255,common_voice_pl_24583489.mp3,thirties
256,common_voice_pl_24583490.mp3,thirties
259,common_voice_pl_20615995.mp3,fourties
260,common_voice_pl_20615997.mp3,fourties
263,common_voice_pl_26791670.mp3,thirties
264,common_voice_pl_26791671.mp3,thirties
266,common_voice_pl_26791673.mp3,thirties
267,common_voice_pl_26791674.mp3,thirties
269,common_voice_pl_20615646.mp3,thirties
270,common_voice_pl_20615650.mp3,thirties
276,common_voice_pl_27381397.mp3,thirties
277,common_voice_pl_27381398.mp3,thirties
278,common_voice_pl_25749757.mp3,fourties
282,common_voice_pl_25749764.mp3,fourties
284,common_voice_pl_26864634.mp3,thirties
285,common_voice_pl_26864635.mp3,thirties
286,common_voice_pl_26864636.mp3,thirties
287,common_voice_pl_26864637.mp3,thirties
288,common_voice_pl_21445311.mp3,twenties
289,common_voice_pl_21445312.mp3,twenties
290,common_voice_pl_21445313.mp3,twenties
292,common_voice_pl_21445316.mp3,twenties
297,common_voice_pl_20614599.mp3,thirties
298,common_voice_pl_20639655.mp3,thirties
300,common_voice_pl_20639657.mp3,thirties
302,common_voice_pl_20639659.mp3,thirties
308,common_voice_pl_43396309.mp3,fourties
309,common_voice_pl_43396310.mp3,fourties
311,common_voice_pl_20604966.mp3,twenties
312,common_voice_pl_20604968.mp3,twenties
316,common_voice_pl_22790544.mp3,thirties
317,common_voice_pl_22790545.mp3,thirties
318,common_voice_pl_22790546.mp3,thirties
322,common_voice_pl_20615804.mp3,fourties
323,common_voice_pl_20615805.mp3,fourties
324,common_voice_pl_20615806.mp3,fourties
325,common_voice_pl_20615807.mp3,fourties
328,common_voice_pl_22929676.mp3,fourties
329,common_voice_pl_22929690.mp3,fourties
330,common_voice_pl_22929694.mp3,fourties
333,common_voice_pl_20614342.mp3,twenties
335,common_voice_pl_20614344.mp3,twenties
336,common_voice_pl_20690870.mp3,thirties
337,common_voice_pl_20690871.mp3,thirties
339,common_voice_pl_20690873.mp3,thirties
346,common_voice_pl_20610280.mp3,twenties
348,common_voice_pl_20610282.mp3,twenties
352,common_voice_pl_26193577.mp3,thirties
354,common_voice_pl_26193579.mp3,thirties
356,common_voice_pl_22202245.mp3,twenties
357,common_voice_pl_22202247.mp3,twenties
358,common_voice_pl_22202251.mp3,twenties
359,common_voice_pl_22202255.mp3,twenties
362,common_voice_pl_20658654.mp3,twenties
363,common_voice_pl_20658657.mp3,twenties
365,common_voice_pl_20658659.mp3,twenties
366,common_voice_pl_20773309.mp3,thirties
368,common_voice_pl_20773311.mp3,thirties
370,common_voice_pl_20773313.mp3,thirties
371,common_voice_pl_20604466.mp3,thirties
372,common_voice_pl_20604468.mp3,thirties
373,common_voice_pl_20604470.mp3,thirties
374,common_voice_pl_20604471.mp3,thirties
375,common_voice_pl_20604475.mp3,thirties
376,common_voice_pl_20605838.mp3,thirties
377,common_voice_pl_20605850.mp3,thirties
380,common_voice_pl_20605874.mp3,thirties
381,common_voice_pl_20608082.mp3,twenties
383,common_voice_pl_20608084.mp3,twenties
385,common_voice_pl_20608086.mp3,twenties
387,common_voice_pl_20609644.mp3,twenties
390,common_voice_pl_20609651.mp3,twenties
392,common_voice_pl_20622370.mp3,thirties
393,common_voice_pl_20622373.mp3,thirties
394,common_voice_pl_20622375.mp3,thirties
395,common_voice_pl_20622378.mp3,thirties
396,common_voice_pl_20604409.mp3,twenties
402,common_voice_pl_23726409.mp3,twenties
403,common_voice_pl_23726410.mp3,twenties
405,common_voice_pl_23726412.mp3,twenties
406,common_voice_pl_36738154.mp3,teens
409,common_voice_pl_36738190.mp3,teens
410,common_voice_pl_36738207.mp3,teens
412,common_voice_pl_47112036.mp3,fifties
413,common_voice_pl_47112176.mp3,fifties
416,common_voice_pl_20616855.mp3,twenties
417,common_voice_pl_20616859.mp3,twenties
419,common_voice_pl_20616864.mp3,twenties
422,common_voice_pl_37576903.mp3,twenties
428,common_voice_pl_20607243.mp3,twenties
429,common_voice_pl_20607244.mp3,twenties
432,common_voice_pl_20820966.mp3,thirties
433,common_voice_pl_20820967.mp3,thirties
435,common_voice_pl_20820969.mp3,thirties
438,common_voice_pl_20605043.mp3,thirties
439,common_voice_pl_20605045.mp3,thirties
440,common_voice_pl_20605047.mp3,thirties
441,common_voice_pl_20614879.mp3,fourties
442,common_voice_pl_20614880.mp3,fourties
443,common_voice_pl_20614881.mp3,fourties
444,common_voice_pl_20614882.mp3,fourties
445,common_voice_pl_20614883.mp3,fourties
446,common_voice_pl_20785936.mp3,thirties
447,common_voice_pl_20785937.mp3,thirties
452,common_voice_pl_40849019.mp3,twenties
454,common_voice_pl_40849021.mp3,twenties
456,common_voice_pl_20658747.mp3,thirties
457,common_voice_pl_20658748.mp3,thirties
458,common_voice_pl_20658749.mp3,thirties
459,common_voice_pl_20658750.mp3,thirties
460,common_voice_pl_20658751.mp3,thirties
461,common_voice_pl_20607698.mp3,thirties
462,common_voice_pl_20607700.mp3,thirties
464,common_voice_pl_20607702.mp3,thirties
467,common_voice_pl_28512906.mp3,twenties
470,common_voice_pl_28512909.mp3,twenties
472,common_voice_pl_20632913.mp3,fourties
478,common_voice_pl_20618339.mp3,thirties
485,common_voice_pl_20627971.mp3,thirties
487,common_voice_pl_21098267.mp3,thirties
488,common_voice_pl_21098268.mp3,thirties
492,common_voice_pl_23367383.mp3,fifties
497,common_voice_pl_20614669.mp3,thirties
498,common_voice_pl_20614672.mp3,thirties
502,common_voice_pl_32183774.mp3,twenties
504,common_voice_pl_32183776.mp3,twenties
505,common_voice_pl_32183777.mp3,twenties
509,common_voice_pl_31479551.mp3,twenties
511,common_voice_pl_21768418.mp3,twenties
514,common_voice_pl_21768421.mp3,twenties
518,common_voice_pl_20623936.mp3,twenties
521,common_voice_pl_20813338.mp3,thirties
524,common_voice_pl_20813341.mp3,thirties
525,common_voice_pl_20813342.mp3,thirties
526,common_voice_pl_20644630.mp3,twenties
528,common_voice_pl_20644632.mp3,twenties
530,common_voice_pl_20644634.mp3,twenties
531,common_voice_pl_37868086.mp3,thirties
533,common_voice_pl_37868088.mp3,thirties
535,common_voice_pl_37868090.mp3,thirties
542,common_voice_pl_38861110.mp3,sixties+
544,common_voice_pl_38861112.mp3,sixties+
545,common_voice_pl_38861113.mp3,sixties+
549,common_voice_pl_20612779.mp3,twenties
553,common_voice_pl_20636835.mp3,twenties
554,common_voice_pl_20636836.mp3,twenties
555,common_voice_pl_20636837.mp3,twenties
557,common_voice_pl_21106657.mp3,thirties
558,common_voice_pl_21106658.mp3,thirties
559,common_voice_pl_21106659.mp3,thirties
560,common_voice_pl_21106660.mp3,thirties
561,common_voice_pl_20638235.mp3,twenties
562,common_voice_pl_20638236.mp3,twenties
564,common_voice_pl_20638238.mp3,twenties
565,common_voice_pl_20638239.mp3,twenties
567,common_voice_pl_26863500.mp3,thirties
568,common_voice_pl_26863501.mp3,thirties
578,common_voice_pl_33310161.mp3,teens
581,common_voice_pl_22060851.mp3,thirties
583,common_voice_pl_22060853.mp3,thirties
584,common_voice_pl_22060854.mp3,thirties
587,common_voice_pl_20647965.mp3,thirties
588,common_voice_pl_20647966.mp3,thirties
590,common_voice_pl_20647968.mp3,thirties
594,common_voice_pl_22544214.mp3,teens
596,common_voice_pl_25231763.mp3,thirties
598,common_voice_pl_25231765.mp3,thirties
599,common_voice_pl_25231767.mp3,thirties
601,common_voice_pl_20634705.mp3,twenties
602,common_voice_pl_20634706.mp3,twenties
603,common_voice_pl_20634707.mp3,twenties
604,common_voice_pl_20634708.mp3,twenties
606,common_voice_pl_20639665.mp3,twenties
607,common_voice_pl_20639666.mp3,twenties
608,common_voice_pl_20639667.mp3,twenties
610,common_voice_pl_20639669.mp3,twenties
611,common_voice_pl_20660917.mp3,twenties
612,common_voice_pl_20660918.mp3,twenties
615,common_voice_pl_20660921.mp3,twenties
617,common_voice_pl_41650000.mp3,thirties
618,common_voice_pl_41650001.mp3,thirties
620,common_voice_pl_41650003.mp3,thirties
621,common_voice_pl_20613174.mp3,twenties
622,common_voice_pl_20613175.mp3,twenties
623,common_voice_pl_20613176.mp3,twenties
624,common_voice_pl_20613177.mp3,twenties
625,common_voice_pl_20613178.mp3,twenties
627,common_voice_pl_20608102.mp3,twenties
633,common_voice_pl_20617099.mp3,twenties
635,common_voice_pl_20617103.mp3,twenties
637,common_voice_pl_20612138.mp3,thirties
640,common_voice_pl_20612141.mp3,thirties
642,common_voice_pl_20604004.mp3,thirties
643,common_voice_pl_20610444.mp3,thirties
645,common_voice_pl_20610446.mp3,thirties
646,common_voice_pl_20610447.mp3,thirties
647,common_voice_pl_20610448.mp3,thirties
649,common_voice_pl_20646913.mp3,fourties
650,common_voice_pl_20646924.mp3,fourties
653,common_voice_pl_20647064.mp3,fourties
654,common_voice_pl_44967501.mp3,twenties
655,common_voice_pl_44967676.mp3,twenties
656,common_voice_pl_44967680.mp3,twenties
658,common_voice_pl_44968435.mp3,twenties
664,common_voice_pl_42375804.mp3,thirties
668,common_voice_pl_20653266.mp3,thirties
670,common_voice_pl_20653271.mp3,thirties
672,common_voice_pl_30708566.mp3,twenties
673,common_voice_pl_30708567.mp3,twenties
676,common_voice_pl_20604826.mp3,twenties
679,common_voice_pl_20604829.mp3,twenties
680,common_voice_pl_20604830.mp3,twenties
681,common_voice_pl_24990154.mp3,teens
686,common_voice_pl_24990185.mp3,teens
687,common_voice_pl_27046271.mp3,twenties
688,common_voice_pl_27046273.mp3,twenties
691,common_voice_pl_27046314.mp3,twenties
694,common_voice_pl_20959934.mp3,teens
696,common_voice_pl_20959936.mp3,teens
697,common_voice_pl_20959937.mp3,teens
699,common_voice_pl_24981358.mp3,twenties
700,common_voice_pl_24981359.mp3,twenties
701,common_voice_pl_24981360.mp3,twenties
704,common_voice_pl_24981539.mp3,twenties
707,common_voice_pl_20605762.mp3,thirties
709,common_voice_pl_20605787.mp3,thirties
712,common_voice_pl_20605912.mp3,thirties
714,common_voice_pl_20610921.mp3,twenties
715,common_voice_pl_20610922.mp3,twenties
722,common_voice_pl_20604270.mp3,twenties
726,common_voice_pl_20604312.mp3,twenties
727,common_voice_pl_20640163.mp3,thirties
728,common_voice_pl_20640165.mp3,thirties
730,common_voice_pl_20640212.mp3,thirties
732,common_voice_pl_20640214.mp3,thirties
734,common_voice_pl_23811629.mp3,teens
737,common_voice_pl_23822092.mp3,teens
739,common_voice_pl_23822095.mp3,teens
740,common_voice_pl_23822096.mp3,teens
745,common_voice_pl_28723950.mp3,twenties
748,common_voice_pl_20616254.mp3,thirties
750,common_voice_pl_20616258.mp3,thirties
751,common_voice_pl_20616264.mp3,thirties
752,common_voice_pl_20616346.mp3,thirties
753,common_voice_pl_20616349.mp3,thirties
754,common_voice_pl_20616351.mp3,thirties
757,common_voice_pl_20665493.mp3,twenties
759,common_voice_pl_20665516.mp3,twenties
763,common_voice_pl_20623204.mp3,twenties
767,common_voice_pl_20652199.mp3,twenties
772,common_voice_pl_41570335.mp3,thirties
774,common_voice_pl_41570337.mp3,thirties
775,common_voice_pl_20625705.mp3,thirties
776,common_voice_pl_20625708.mp3,thirties
777,common_voice_pl_20625710.mp3,thirties
778,common_voice_pl_20625713.mp3,thirties
779,common_voice_pl_20625715.mp3,thirties
781,common_voice_pl_20625871.mp3,thirties
784,common_voice_pl_20619592.mp3,twenties
785,common_voice_pl_20619596.mp3,twenties
790,common_voice_pl_20619723.mp3,twenties
793,common_voice_pl_22740609.mp3,fourties
795,common_voice_pl_22740612.mp3,fourties
797,common_voice_pl_22740627.mp3,fourties
798,common_voice_pl_22740631.mp3,fourties
801,common_voice_pl_22311855.mp3,twenties
803,common_voice_pl_22311908.mp3,twenties
805,common_voice_pl_22311910.mp3,twenties
807,common_voice_pl_29503904.mp3,fourties
809,common_voice_pl_29503906.mp3,fourties
810,common_voice_pl_29503907.mp3,fourties
812,common_voice_pl_24454003.mp3,fourties
815,common_voice_pl_21088888.mp3,thirties
817,common_voice_pl_21088890.mp3,thirties
818,common_voice_pl_21088891.mp3,thirties
824,common_voice_pl_39204053.mp3,twenties
825,common_voice_pl_39204055.mp3,twenties
827,common_voice_pl_39204059.mp3,twenties
829,common_voice_pl_39204073.mp3,twenties
831,common_voice_pl_39204075.mp3,twenties
834,common_voice_pl_26945056.mp3,fourties
836,common_voice_pl_26945245.mp3,fourties
841,common_voice_pl_20773693.mp3,twenties
842,common_voice_pl_20773694.mp3,twenties
844,common_voice_pl_20773697.mp3,twenties
846,common_voice_pl_20773812.mp3,twenties
847,common_voice_pl_20773813.mp3,twenties
848,common_voice_pl_20773814.mp3,twenties
851,common_voice_pl_20607563.mp3,thirties
852,common_voice_pl_20607564.mp3,thirties
854,common_voice_pl_20607567.mp3,thirties
856,common_voice_pl_20618016.mp3,thirties
857,common_voice_pl_20618019.mp3,thirties
860,common_voice_pl_20633098.mp3,twenties
862,common_voice_pl_20633108.mp3,twenties
864,common_voice_pl_20646739.mp3,twenties
865,common_voice_pl_20646740.mp3,twenties
868,common_voice_pl_20831599.mp3,twenties
870,common_voice_pl_20831602.mp3,twenties
872,common_voice_pl_20831605.mp3,twenties
873,common_voice_pl_20831613.mp3,twenties
874,common_voice_pl_20831614.mp3,twenties
876,common_voice_pl_20831617.mp3,twenties
878,common_voice_pl_20630815.mp3,twenties
879,common_voice_pl_20630825.mp3,twenties
881,common_voice_pl_20630844.mp3,twenties
882,common_voice_pl_20630914.mp3,twenties
883,common_voice_pl_20630917.mp3,twenties
884,common_voice_pl_20630919.mp3,twenties
887,common_voice_pl_23595868.mp3,twenties
889,common_voice_pl_23595871.mp3,twenties
891,common_voice_pl_23595928.mp3,twenties
894,common_voice_pl_23595931.mp3,twenties
895,common_voice_pl_25523993.mp3,fifties
900,common_voice_pl_20790698.mp3,twenties
901,common_voice_pl_20790699.mp3,twenties
902,common_voice_pl_20790700.mp3,twenties
903,common_voice_pl_20790701.mp3,twenties
907,common_voice_pl_20790710.mp3,twenties
908,common_voice_pl_20805139.mp3,thirties
909,common_voice_pl_20805141.mp3,thirties
911,common_voice_pl_20805143.mp3,thirties
913,common_voice_pl_20805229.mp3,thirties
915,common_voice_pl_20805232.mp3,thirties
918,common_voice_pl_20618077.mp3,twenties
919,common_voice_pl_20618080.mp3,twenties
921,common_voice_pl_20618357.mp3,twenties
923,common_voice_pl_20618364.mp3,twenties
926,common_voice_pl_20772472.mp3,thirties
927,common_voice_pl_20772473.mp3,thirties
928,common_voice_pl_20772474.mp3,thirties
929,common_voice_pl_20772475.mp3,thirties
930,common_voice_pl_20772476.mp3,thirties
933,common_voice_pl_20772732.mp3,thirties
935,common_voice_pl_20683441.mp3,thirties
936,common_voice_pl_20683442.mp3,thirties
937,common_voice_pl_20683443.mp3,thirties
942,common_voice_pl_20683450.mp3,thirties
943,common_voice_pl_20683451.mp3,thirties
945,common_voice_pl_20662300.mp3,fourties
946,common_voice_pl_20662301.mp3,fourties
949,common_voice_pl_20662319.mp3,fourties
950,common_voice_pl_20662321.mp3,fourties
952,common_voice_pl_20662324.mp3,fourties
955,common_voice_pl_20624840.mp3,twenties
956,common_voice_pl_20624843.mp3,twenties
957,common_voice_pl_20624846.mp3,twenties
959,common_voice_pl_20624939.mp3,twenties
960,common_voice_pl_20624944.mp3,twenties
962,common_voice_pl_20617666.mp3,twenties
966,common_voice_pl_20617673.mp3,twenties
967,common_voice_pl_20618418.mp3,twenties
968,common_voice_pl_20618419.mp3,twenties
970,common_voice_pl_20618423.mp3,twenties
971,common_voice_pl_27266085.mp3,thirties
972,common_voice_pl_27266086.mp3,thirties
974,common_voice_pl_27266089.mp3,thirties
977,common_voice_pl_27266148.mp3,thirties
979,common_voice_pl_27266150.mp3,thirties
986,common_voice_pl_20775980.mp3,teens
988,common_voice_pl_20775982.mp3,teens
989,common_voice_pl_20770411.mp3,thirties
991,common_voice_pl_20770413.mp3,thirties
993,common_voice_pl_20770415.mp3,thirties
994,common_voice_pl_20770421.mp3,thirties
995,common_voice_pl_20770422.mp3,thirties
999,common_voice_pl_21160179.mp3,teens
1000,common_voice_pl_21160180.mp3,teens
1002,common_voice_pl_21160298.mp3,teens
1004,common_voice_pl_21160300.mp3,teens
1005,common_voice_pl_21160302.mp3,teens
1006,common_voice_pl_21160303.mp3,teens
1007,common_voice_pl_20650031.mp3,fourties
1009,common_voice_pl_20650033.mp3,fourties
1010,common_voice_pl_20650034.mp3,fourties
1011,common_voice_pl_20650035.mp3,fourties
1015,common_voice_pl_20650075.mp3,fourties
1017,common_voice_pl_22237539.mp3,twenties
1018,common_voice_pl_22237540.mp3,twenties
1019,common_voice_pl_22237541.mp3,twenties
1021,common_voice_pl_22237548.mp3,twenties
1023,common_voice_pl_22237550.mp3,twenties
1024,common_voice_pl_22237551.mp3,twenties
1025,common_voice_pl_25029438.mp3,sixties+
1026,common_voice_pl_25029439.mp3,sixties+
1027,common_voice_pl_25029440.mp3,sixties+
1029,common_voice_pl_25029442.mp3,sixties+
1030,common_voice_pl_25029453.mp3,sixties+
1031,common_voice_pl_25029454.mp3,sixties+
1035,common_voice_pl_25110847.mp3,teens
1036,common_voice_pl_25110848.mp3,teens
1037,common_voice_pl_25110849.mp3,teens
1038,common_voice_pl_25110850.mp3,teens
1044,common_voice_pl_20616484.mp3,twenties
1048,common_voice_pl_20652238.mp3,fourties
1053,common_voice_pl_20652519.mp3,fourties
1054,common_voice_pl_20652520.mp3,fourties
1055,common_voice_pl_20652521.mp3,fourties
1056,common_voice_pl_20652522.mp3,fourties
1057,common_voice_pl_20630458.mp3,twenties
1058,common_voice_pl_20630459.mp3,twenties
1063,common_voice_pl_20630531.mp3,twenties
1065,common_voice_pl_20630533.mp3,twenties
1067,common_voice_pl_37006647.mp3,twenties
1072,common_voice_pl_37006657.mp3,twenties
1074,common_voice_pl_37006659.mp3,twenties
1078,common_voice_pl_20663196.mp3,twenties
1079,common_voice_pl_20663197.mp3,twenties
1081,common_voice_pl_20663209.mp3,twenties
1082,common_voice_pl_20663210.mp3,twenties
1083,common_voice_pl_20663211.mp3,twenties
1084,common_voice_pl_20663212.mp3,twenties
1085,common_voice_pl_20663213.mp3,twenties
1089,common_voice_pl_28246437.mp3,thirties
1092,common_voice_pl_28246455.mp3,thirties
1094,common_voice_pl_28246457.mp3,thirties
1095,common_voice_pl_28246458.mp3,thirties
1096,common_voice_pl_25425490.mp3,twenties
1097,common_voice_pl_25425491.mp3,twenties
1100,common_voice_pl_25425494.mp3,twenties
1101,common_voice_pl_25425503.mp3,twenties
1104,common_voice_pl_25425507.mp3,twenties
1108,common_voice_pl_37328994.mp3,twenties
1115,common_voice_pl_37329001.mp3,twenties
1116,common_voice_pl_27999446.mp3,thirties
1117,common_voice_pl_27999447.mp3,thirties
1119,common_voice_pl_27999449.mp3,thirties
1121,common_voice_pl_27999474.mp3,thirties
1125,common_voice_pl_27999478.mp3,thirties
1128,common_voice_pl_29139219.mp3,teens
1129,common_voice_pl_29139221.mp3,teens
1130,common_voice_pl_29139222.mp3,teens
1132,common_voice_pl_39716193.mp3,twenties
1134,common_voice_pl_39716211.mp3,twenties
1135,common_voice_pl_39716214.mp3,twenties
1137,common_voice_pl_21866563.mp3,twenties
1138,common_voice_pl_21866564.mp3,twenties
1140,common_voice_pl_21866566.mp3,twenties
1142,common_voice_pl_21866628.mp3,twenties
1143,common_voice_pl_21866629.mp3,twenties
1145,common_voice_pl_21866631.mp3,twenties
1147,common_voice_pl_20775643.mp3,thirties
1148,common_voice_pl_20775645.mp3,thirties
1152,common_voice_pl_20775763.mp3,thirties
1153,common_voice_pl_20775764.mp3,thirties
1154,common_voice_pl_20775766.mp3,thirties
1156,common_voice_pl_21061120.mp3,twenties
1160,common_voice_pl_21061124.mp3,twenties
1164,common_voice_pl_21061128.mp3,twenties
1166,common_voice_pl_28810719.mp3,fourties
1167,common_voice_pl_28810720.mp3,fourties
1168,common_voice_pl_28810721.mp3,fourties
1172,common_voice_pl_21109561.mp3,twenties
1174,common_voice_pl_21109563.mp3,twenties
1176,common_voice_pl_21109605.mp3,twenties
1178,common_voice_pl_21109607.mp3,twenties
1183,common_voice_pl_20614527.mp3,twenties
1187,common_voice_pl_20614593.mp3,twenties
1188,common_voice_pl_20614594.mp3,twenties
1189,common_voice_pl_20614596.mp3,twenties
1193,common_voice_pl_20638187.mp3,thirties
1194,common_voice_pl_20638188.mp3,thirties
1196,common_voice_pl_20638280.mp3,thirties
1197,common_voice_pl_20638281.mp3,thirties
1198,common_voice_pl_20638282.mp3,thirties
1201,common_voice_pl_20621292.mp3,twenties
1206,common_voice_pl_20621472.mp3,twenties
1213,common_voice_pl_22450521.mp3,thirties
1218,common_voice_pl_22450534.mp3,thirties
1221,common_voice_pl_20660179.mp3,twenties
1224,common_voice_pl_20660182.mp3,twenties
1226,common_voice_pl_20660200.mp3,twenties
1228,common_voice_pl_20660202.mp3,twenties
1230,common_voice_pl_20660205.mp3,twenties
1233,common_voice_pl_38051256.mp3,thirties
1234,common_voice_pl_38051257.mp3,thirties
1235,common_voice_pl_38051258.mp3,thirties
1239,common_voice_pl_38051279.mp3,thirties
1240,common_voice_pl_38051281.mp3,thirties
1244,common_voice_pl_20617244.mp3,twenties
1245,common_voice_pl_20617250.mp3,twenties
1246,common_voice_pl_20617255.mp3,twenties
1247,common_voice_pl_20617271.mp3,twenties
1250,common_voice_pl_20617279.mp3,twenties
1251,common_voice_pl_26778795.mp3,thirties
1252,common_voice_pl_26778798.mp3,thirties
1256,common_voice_pl_26778897.mp3,thirties
1257,common_voice_pl_26778899.mp3,thirties
1259,common_voice_pl_26778901.mp3,thirties
1261,common_voice_pl_38248144.mp3,fourties
1263,common_voice_pl_38248147.mp3,fourties
1264,common_voice_pl_38248148.mp3,fourties
1267,common_voice_pl_38248161.mp3,fourties
1268,common_voice_pl_38248162.mp3,fourties
1269,common_voice_pl_38248163.mp3,fourties
1271,common_voice_pl_20621670.mp3,thirties
1272,common_voice_pl_20621671.mp3,thirties
1276,common_voice_pl_20621780.mp3,thirties
1277,common_voice_pl_20621781.mp3,thirties
1281,common_voice_pl_20606451.mp3,thirties
1283,common_voice_pl_20606478.mp3,thirties
1284,common_voice_pl_20606487.mp3,thirties
1285,common_voice_pl_20606503.mp3,thirties
1286,common_voice_pl_20606523.mp3,thirties
1287,common_voice_pl_20606557.mp3,thirties
1289,common_voice_pl_20606668.mp3,thirties
